Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9638888888888889,0.9407407407407408,0.9777777777777777,0.951310861423221,0.9713024282560706,0.9621212121212122,0.9649122807017544
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.925,1.0,0.88,0.9090909090909091,0.9361702127659575,0.8333333333333334,1.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9944444444444445,1.0,0.9911111111111112,0.9926470588235294,0.9955357142857144,0.9854014598540146,1.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9666666666666667,1.0,0.9466666666666667,0.9574468085106383,0.9726027397260273,0.9183673469387755,1.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9833333333333333,1.0,0.9733333333333334,0.9782608695652174,0.9864864864864865,0.9574468085106383,1.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.975,1.0,0.96,0.967741935483871,0.9795918367346939,0.9375,1.0
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.9944444444444445,1.0,0.9911111111111112,0.9926470588235294,0.9955357142857144,0.9854014598540146,1.0
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.9944444444444445,1.0,0.9911111111111112,0.9926470588235294,0.9955357142857144,0.9854014598540146,1.0
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.9638888888888889,1.0,0.9422222222222222,0.9540636042402826,0.9702517162471396,0.9121621621621622,1.0
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.9944444444444445,1.0,0.9911111111111112,0.9926470588235294,0.9955357142857144,0.9854014598540146,1.0
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.9722222222222222,1.0,0.9555555555555556,0.9642857142857143,0.9772727272727273,0.9310344827586207,1.0
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.9972222222222222,1.0,0.9955555555555555,0.996309963099631,0.9977728285077951,0.9926470588235294,1.0
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.9972222222222222,1.0,0.9955555555555555,0.996309963099631,0.9977728285077951,0.9926470588235294,1.0
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.9944444444444445,1.0,0.9911111111111112,0.9926470588235294,0.9955357142857144,0.9854014598540146,1.0
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.9805555555555555,1.0,0.9688888888888889,0.9747292418772564,0.9841986455981941,0.9507042253521126,1.0
